zone_climatique,typologie,etat_isolation_menuiseries,etat_isolation_plancher_bas,etat_isolation_plancher_haut,etat_isolation_murs,scenario_renovation_enveloppe,etat_isolation_menuiseries_apres_scénario_renovation_enveloppe,etat_isolation_plancher_bas_apres_scénario_renovation_enveloppe,etat_isolation_plancher_haut_apres_scénario_renovation_enveloppe,etat_isolation_murs_apres_scénario_renovation_enveloppe,type_CH,type_ECS,CH,ECS,emetteur,scenario_renovation_systeme,usage_CH,usage_ECS,Annexe,CEP,GES,DPE,gain_CEP
75 - Paris,Petit collectif - Avant 1948,Isolé,Isolé,Pas isolé,Pas isolé,INTER,Isolé,Isolé,Isolé,Pas isolé,GAZ,GAZ,COL,IND,Hydraulique,Chaudière gaz à condensation,OUI,OUI,0,219,57,E,24%
75 - Paris,Petit collectif - Avant 1948,Isolé,Isolé,Pas isolé,Pas isolé,INTER,Isolé,Isolé,Isolé,Pas isolé,GAZ,GAZ,COL,IND,Hydraulique,ECS seule : PAC Air / Eau,NON,OUI,0,266,79,F,8%
75 - Paris,Petit collectif - Avant 1948,Isolé,Isolé,Pas isolé,Pas isolé,INTER,Isolé,Isolé,Isolé,Pas isolé,GAZ,GAZ,COL,IND,Hydraulique,ECS seule Hybride : PAC + chaudière,NON,OUI,0,275,79,F,5%
75 - Paris,Petit collectif - Avant 1948,Isolé,Isolé,Pas isolé,Pas isolé,INTER,Isolé,Isolé,Isolé,Pas isolé,GAZ,GAZ,COL,IND,Hydraulique,CH + ECS : PAC Air / Eau,OUI,OUI,0,177,16,C,39%
75 - Paris,Petit collectif - Avant 1948,Isolé,Isolé,Pas isolé,Pas isolé,INTER,Isolé,Isolé,Isolé,Pas isolé,GAZ,GAZ,COL,IND,Hydraulique,CH + ECS Hybride : PAC + Chaudière,OUI,OUI,0,188,24,D,35%
75 - Paris,Petit collectif - Avant 1948,Isolé,Isolé,Pas isolé,Pas isolé,INTER,Isolé,Isolé,Isolé,Pas isolé,GAZ,GAZ,COL,IND,Hydraulique,CH seul : PAC Air / Eau,OUI,NON,0,181,15,D,37%
75 - Paris,Petit collectif - Avant 1948,Isolé,Isolé,Pas isolé,Pas isolé,INTER,Isolé,Isolé,Isolé,Pas isolé,GAZ,GAZ,COL,IND,Hydraulique,CH seul Hybride : PAC + Chaudière,OUI,NON,0,186,23,D,36%
75 - Paris,Petit collectif - Avant 1948,Isolé,Isolé,Pas isolé,Pas isolé,GLOB,Isolé,Isolé,Isolé,Isolé,GAZ,GAZ,COL,IND,Hydraulique,S0,,,0,197,53,E,32%
75 - Paris,Petit collectif - Avant 1948,Isolé,Isolé,Pas isolé,Pas isolé,GLOB,Isolé,Isolé,Isolé,Isolé,GAZ,GAZ,COL,IND,Hydraulique,Chaudière gaz à condensation,OUI,OUI,0,162,39,D,44%
75 - Paris,Petit collectif - Avant 1948,Isolé,Isolé,Pas isolé,Pas isolé,GLOB,Isolé,Isolé,Isolé,Isolé,GAZ,GAZ,COL,IND,Hydraulique,ECS seule : PAC Air / Eau,NON,OUI,0,188,54,E,35%
75 - Paris,Petit collectif - Avant 1948,Isolé,Isolé,Pas isolé,Pas isolé,GLOB,Isolé,Isolé,Isolé,Isolé,GAZ,GAZ,COL,IND,Hydraulique,ECS seule Hybride : PAC + chaudière,NON,OUI,0,197,54,E,32%
75 - Paris,Petit collectif - Avant 1948,Isolé,Isolé,Pas isolé,Pas isolé,GLOB,Isolé,Isolé,Isolé,Isolé,GAZ,GAZ,COL,IND,Hydraulique,CH + ECS : PAC Air / Eau,OUI,OUI,0,129,11,C,55%
75 - Paris,Petit collectif - Avant 1948,Isolé,Isolé,Pas isolé,Pas isolé,GLOB,Isolé,Isolé,Isolé,Isolé,GAZ,GAZ,COL,IND,Hydraulique,CH + ECS Hybride : PAC + Chaudière,OUI,OUI,0,138,16,C,52%
75 - Paris,Petit collectif - Avant 1948,Isolé,Isolé,Pas isolé,Pas isolé,GLOB,Isolé,Isolé,Isolé,Isolé,GAZ,GAZ,COL,IND,Hydraulique,CH seul : PAC Air / Eau,OUI,NON,0,133,10,C,54%
75 - Paris,Petit collectif - Avant 1948,Isolé,Isolé,Pas isolé,Pas isolé,GLOB,Isolé,Isolé,Isolé,Isolé,GAZ,GAZ,COL,IND,Hydraulique,CH seul Hybride : PAC + Chaudière,OUI,NON,0,136,16,C,53%
75 - Paris,Petit collectif - Avant 1948,Isolé,Isolé,Pas isolé,Pas isolé,INIT,Isolé,Isolé,Pas isolé,Pas isolé,GAZ,ELEC,COL,IND,Hydraulique,S0,,,0,316,84,F,0%
75 - Paris,Petit collectif - Avant 1948,Isolé,Isolé,Pas isolé,Pas isolé,INIT,Isolé,Isolé,Pas isolé,Pas isolé,GAZ,ELEC,COL,IND,Hydraulique,Chaudière gaz à condensation,OUI,OUI,0,228,60,E,28%
75 - Paris,Petit collectif - Avant 1948,Isolé,Isolé,Pas isolé,Pas isolé,INIT,Isolé,Isolé,Pas isolé,Pas isolé,GAZ,ELEC,COL,IND,Hydraulique,ECS seule : PAC Air / Eau,NON,OUI,0,277,83,F,12%
75 - Paris,Petit collectif - Avant 1948,Isolé,Isolé,Pas isolé,Pas isolé,INIT,Isolé,Isolé,Pas isolé,Pas isolé,GAZ,ELEC,COL,IND,Hydraulique,ECS seule Hybride : PAC + chaudière,NON,OUI,0,286,83,F,10%
75 - Paris,Petit collectif - Avant 1948,Isolé,Isolé,Pas isolé,Pas isolé,INIT,Isolé,Isolé,Pas isolé,Pas isolé,GAZ,ELEC,COL,IND,Hydraulique,CH + ECS : PAC Air / Eau,OUI,OUI,0,186,16,D,41%
75 - Paris,Petit collectif - Avant 1948,Isolé,Isolé,Pas isolé,Pas isolé,INIT,Isolé,Isolé,Pas isolé,Pas isolé,GAZ,ELEC,COL,IND,Hydraulique,CH + ECS Hybride : PAC + Chaudière,OUI,OUI,0,198,25,D,37%
75 - Paris,Petit collectif - Avant 1948,Isolé,Isolé,Pas isolé,Pas isolé,INIT,Isolé,Isolé,Pas isolé,Pas isolé,GAZ,ELEC,COL,IND,Hydraulique,CH seul : PAC Air / Eau,OUI,NON,0,221,17,D,30%
75 - Paris,Petit collectif - Avant 1948,Isolé,Isolé,Pas isolé,Pas isolé,INIT,Isolé,Isolé,Pas isolé,Pas isolé,GAZ,ELEC,COL,IND,Hydraulique,CH seul Hybride : PAC + Chaudière,OUI,NON,0,226,26,D,29%
75 - Paris,Petit collectif - Avant 1948,Isolé,Isolé,Pas isolé,Pas isolé,INTER,Isolé,Isolé,Isolé,Pas isolé,GAZ,ELEC,COL,IND,Hydraulique,S0,,,0,303,80,F,4%
75 - Paris,Petit collectif - Avant 1948,Isolé,Isolé,Pas isolé,Pas isolé,INTER,Isolé,Isolé,Isolé,Pas isolé,GAZ,ELEC,COL,IND,Hydraulique,Chaudière gaz à condensation,OUI,OUI,0,219,57,E,31%
75 - Paris,Petit collectif - Avant 1948,Isolé,Isolé,Pas isolé,Pas isolé,INTER,Isolé,Isolé,Isolé,Pas isolé,GAZ,ELEC,COL,IND,Hydraulique,ECS seule : PAC Air / Eau,NON,OUI,0,264,79,F,16%
75 - Paris,Petit collectif - Avant 1948,Isolé,Isolé,Pas isolé,Pas isolé,INTER,Isolé,Isolé,Isolé,Pas isolé,GAZ,ELEC,COL,IND,Hydraulique,ECS seule Hybride : PAC + chaudière,NON,OUI,0,273,78,F,14%
75 - Paris,Petit collectif - Avant 1948,Isolé,Isolé,Pas isolé,Pas isolé,INTER,Isolé,Isolé,Isolé,Pas isolé,GAZ,ELEC,COL,IND,Hydraulique,CH + ECS : PAC Air / Eau,OUI,OUI,0,177,16,C,44%
75 - Paris,Petit collectif - Avant 1948,Isolé,Isolé,Pas isolé,Pas isolé,INTER,Isolé,Isolé,Isolé,Pas isolé,GAZ,ELEC,COL,IND,Hydraulique,CH + ECS Hybride : PAC + Chaudière,OUI,OUI,0,188,24,D,40%
75 - Paris,Petit collectif - Avant 1948,Isolé,Isolé,Pas isolé,Pas isolé,INTER,Isolé,Isolé,Isolé,Pas isolé,GAZ,ELEC,COL,IND,Hydraulique,CH seul : PAC Air / Eau,OUI,NON,0,212,17,D,33%
75 - Paris,Petit collectif - Avant 1948,Isolé,Isolé,Pas isolé,Pas isolé,INTER,Isolé,Isolé,Isolé,Pas isolé,GAZ,ELEC,COL,IND,Hydraulique,CH seul Hybride : PAC + Chaudière,OUI,NON,0,216,25,D,32%
75 - Paris,Petit collectif - Avant 1948,Isolé,Isolé,Pas isolé,Pas isolé,GLOB,Isolé,Isolé,Isolé,Isolé,GAZ,ELEC,COL,IND,Hydraulique,S0,,,0,224,54,E,29%
75 - Paris,Petit collectif - Avant 1948,Isolé,Isolé,Pas isolé,Pas isolé,GLOB,Isolé,Isolé,Isolé,Isolé,GAZ,ELEC,COL,IND,Hydraulique,Chaudière gaz à condensation,OUI,OUI,0,162,39,D,49%
75 - Paris,Petit collectif - Avant 1948,Isolé,Isolé,Pas isolé,Pas isolé,GLOB,Isolé,Isolé,Isolé,Isolé,GAZ,ELEC,COL,IND,Hydraulique,ECS seule : PAC Air / Eau,NON,OUI,0,185,53,E,41%
75 - Paris,Petit collectif - Avant 1948,Isolé,Isolé,Pas isolé,Pas isolé,GLOB,Isolé,Isolé,Isolé,Isolé,GAZ,ELEC,COL,IND,Hydraulique,ECS seule Hybride : PAC + chaudière,NON,OUI,0,194,53,E,39%
75 - Paris,Petit collectif - Avant 1948,Isolé,Isolé,Pas isolé,Pas isolé,GLOB,Isolé,Isolé,Isolé,Isolé,GAZ,ELEC,COL,IND,Hydraulique,CH + ECS : PAC Air / Eau,OUI,OUI,0,129,11,C,59%
75 - Paris,Petit collectif - Avant 1948,Isolé,Isolé,Pas isolé,Pas isolé,GLOB,Isolé,Isolé,Isolé,Isolé,GAZ,ELEC,COL,IND,Hydraulique,CH + ECS Hybride : PAC + Chaudière,OUI,OUI,0,138,16,C,56%
75 - Paris,Petit collectif - Avant 1948,Isolé,Isolé,Pas isolé,Pas isolé,GLOB,Isolé,Isolé,Isolé,Isolé,GAZ,ELEC,COL,IND,Hydraulique,CH seul : PAC Air / Eau,OUI,NON,0,163,12,C,48%
75 - Paris,Petit collectif - Avant 1948,Isolé,Isolé,Pas isolé,Pas isolé,GLOB,Isolé,Isolé,Isolé,Isolé,GAZ,ELEC,COL,IND,Hydraulique,CH seul Hybride : PAC + Chaudière,OUI,NON,0,166,17,C,47%
75 - Paris,Petit collectif - Avant 1948,Isolé,Isolé,Pas isolé,Pas isolé,INIT,Isolé,Isolé,Pas isolé,Pas isolé,GAZ,GAZ,IND,IND,Hydraulique,S0,,,0,290,83,F,0%
75 - Paris,Petit collectif - Avant 1948,Isolé,Isolé,Pas isolé,Pas isolé,INIT,Isolé,Isolé,Pas isolé,Pas isolé,GAZ,GAZ,IND,IND,Hydraulique,Chaudière gaz à condensation,OUI,OUI,0,203,57,E,30%
75 - Paris,Petit collectif - Avant 1948,Isolé,Isolé,Pas isolé,Pas isolé,INIT,Isolé,Isolé,Pas isolé,Pas isolé,GAZ,GAZ,IND,IND,Hydraulique,ECS seule : PAC Air / Eau,NON,OUI,0,280,84,F,3%
75 - Paris,Petit collectif - Avant 1948,Isolé,Isolé,Pas isolé,Pas isolé,INIT,Isolé,Isolé,Pas isolé,Pas isolé,GAZ,GAZ,IND,IND,Hydraulique,ECS seule Hybride : PAC + chaudière,NON,OUI,0,282,84,F,3%
75 - Paris,Petit collectif - Avant 1948,Isolé,Isolé,Pas isolé,Pas isolé,INIT,Isolé,Isolé,Pas isolé,Pas isolé,GAZ,GAZ,IND,IND,Hydraulique,CH + ECS : PAC Air / Eau,OUI,OUI,0,186,16,D,36%
75 - Paris,Petit collectif - Avant 1948,Isolé,Isolé,Pas isolé,Pas isolé,INIT,Isolé,Isolé,Pas isolé,Pas isolé,GAZ,GAZ,IND,IND,Hydraulique,CH + ECS Hybride : PAC + Chaudière,OUI,OUI,0,189,24,D,35%
75 - Paris,Petit collectif - Avant 1948,Isolé,Isolé,Pas isolé,Pas isolé,INIT,Isolé,Isolé,Pas isolé,Pas isolé,GAZ,GAZ,IND,IND,Hydraulique,CH seul : PAC Air / Eau,OUI,NON,0,192,16,D,34%
75 - Paris,Petit collectif - Avant 1948,Isolé,Isolé,Pas isolé,Pas isolé,INIT,Isolé,Isolé,Pas isolé,Pas isolé,GAZ,GAZ,IND,IND,Hydraulique,CH seul Hybride : PAC + Chaudière,OUI,NON,0,195,24,D,33%
75 - Paris,Petit collectif - Avant 1948,Isolé,Isolé,Pas isolé,Pas isolé,INTER,Isolé,Isolé,Isolé,Pas isolé,GAZ,GAZ,IND,IND,Hydraulique,S0,,,0,276,79,F,5%
75 - Paris,Petit collectif - Avant 1948,Isolé,Isolé,Pas isolé,Pas isolé,INTER,Isolé,Isolé,Isolé,Pas isolé,GAZ,GAZ,IND,IND,Hydraulique,Chaudière gaz à condensation,OUI,OUI,0,194,54,E,33%
75 - Paris,Petit collectif - Avant 1948,Isolé,Isolé,Pas isolé,Pas isolé,INTER,Isolé,Isolé,Isolé,Pas isolé,GAZ,GAZ,IND,IND,Hydraulique,ECS seule : PAC Air / Eau,NON,OUI,0,266,79,F,8%
75 - Paris,Petit collectif - Avant 1948,Isolé,Isolé,Pas isolé,Pas isolé,INTER,Isolé,Isolé,Isolé,Pas isolé,GAZ,GAZ,IND,IND,Hydraulique,ECS seule Hybride : PAC + chaudière,NON,OUI,0,268,79,F,8%
75 - Paris,Petit collectif - Avant 1948,Isolé,Isolé,Pas isolé,Pas isolé,INTER,Isolé,Isolé,Isolé,Pas isolé,GAZ,GAZ,IND,IND,Hydraulique,CH + ECS : PAC Air / Eau,OUI,OUI,0,177,16,C,39%
75 - Paris,Petit collectif - Avant 1948,Isolé,Isolé,Pas isolé,Pas isolé,INTER,Isolé,Isolé,Isolé,Pas isolé,GAZ,GAZ,IND,IND,Hydraulique,CH + ECS Hybride : PAC + Chaudière,OUI,OUI,0,180,23,C,38%
75 - Paris,Petit collectif - Avant 1948,Isolé,Isolé,Pas isolé,Pas isolé,INTER,Isolé,Isolé,Isolé,Pas isolé,GAZ,GAZ,IND,IND,Hydraulique,CH seul : PAC Air / Eau,OUI,NON,0,182,15,D,37%
75 - Paris,Petit collectif - Avant 1948,Isolé,Isolé,Pas isolé,Pas isolé,INTER,Isolé,Isolé,Isolé,Pas isolé,GAZ,GAZ,IND,IND,Hydraulique,CH seul Hybride : PAC + Chaudière,OUI,NON,0,185,23,D,36%
75 - Paris,Petit collectif - Avant 1948,Isolé,Isolé,Pas isolé,Pas isolé,GLOB,Isolé,Isolé,Isolé,Isolé,GAZ,GAZ,IND,IND,Hydraulique,S0,,,0,198,53,E,32%
75 - Paris,Petit collectif - Avant 1948,Isolé,Isolé,Pas isolé,Pas isolé,GLOB,Isolé,Isolé,Isolé,Isolé,GAZ,GAZ,IND,IND,Hydraulique,Chaudière gaz à condensation,OUI,OUI,0,140,37,D,52%
75 - Paris,Petit collectif - Avant 1948,Isolé,Isolé,Pas isolé,Pas isolé,GLOB,Isolé,Isolé,Isolé,Isolé,GAZ,GAZ,IND,IND,Hydraulique,ECS seule : PAC Air / Eau,NON,OUI,0,188,54,E,35%
75 - Paris,Petit collectif - Avant 1948,Isolé,Isolé,Pas isolé,Pas isolé,GLOB,Isolé,Isolé,Isolé,Isolé,GAZ,GAZ,IND,IND,Hydraulique,ECS seule Hybride : PAC + chaudière,NON,OUI,0,190,54,E,35%
75 - Paris,Petit collectif - Avant 1948,Isolé,Isolé,Pas isolé,Pas isolé,GLOB,Isolé,Isolé,Isolé,Isolé,GAZ,GAZ,IND,IND,Hydraulique,CH + ECS : PAC Air / Eau,OUI,OUI,0,129,11,C,56%
75 - Paris,Petit collectif - Avant 1948,Isolé,Isolé,Pas isolé,Pas isolé,GLOB,Isolé,Isolé,Isolé,Isolé,GAZ,GAZ,IND,IND,Hydraulique,CH + ECS Hybride : PAC + Chaudière,OUI,OUI,0,130,16,C,55%
75 - Paris,Petit collectif - Avant 1948,Isolé,Isolé,Pas isolé,Pas isolé,GLOB,Isolé,Isolé,Isolé,Isolé,GAZ,GAZ,IND,IND,Hydraulique,CH seul : PAC Air / Eau,OUI,NON,0,134,10,C,54%
75 - Paris,Petit collectif - Avant 1948,Isolé,Isolé,Pas isolé,Pas isolé,GLOB,Isolé,Isolé,Isolé,Isolé,GAZ,GAZ,IND,IND,Hydraulique,CH seul Hybride : PAC + Chaudière,OUI,NON,0,136,15,C,53%
75 - Paris,Petit collectif - Avant 1948,Isolé,Isolé,Pas isolé,Pas isolé,INIT,Isolé,Isolé,Pas isolé,Pas isolé,ELEC,ELEC,IND,IND,Electrique,S0,,,IND / IND,407,36,F,0%
75 - Paris,Petit collectif - Avant 1948,Isolé,Isolé,Pas isolé,Pas isolé,INIT,Isolé,Isolé,Pas isolé,Pas isolé,ELEC,ELEC,IND,IND,Electrique,Chaudière gaz à condensation,OUI,OUI,IND / IND,228,60,E,44%
75 - Paris,Petit collectif - Avant 1948,Isolé,Isolé,Pas isolé,Pas isolé,INIT,Isolé,Isolé,Pas isolé,Pas isolé,ELEC,ELEC,IND,IND,Electrique,ECS seule : PAC Air / Eau,NON,OUI,IND / IND,370,35,F,9%
75 - Paris,Petit collectif - Avant 1948,Isolé,Isolé,Pas isolé,Pas isolé,INIT,Isolé,Isolé,Pas isolé,Pas isolé,ELEC,ELEC,IND,IND,Electrique,ECS seule Hybride : PAC + chaudière,NON,OUI,IND / IND,379,35,F,7%
75 - Paris,Petit collectif - Avant 1948,Isolé,Isolé,Pas isolé,Pas isolé,INIT,Isolé,Isolé,Pas isolé,Pas isolé,ELEC,ELEC,IND,IND,Electrique,CH + ECS : PAC Air / Eau,OUI,OUI,IND / IND,186,16,D,54%
75 - Paris,Petit collectif - Avant 1948,Isolé,Isolé,Pas isolé,Pas isolé,INIT,Isolé,Isolé,Pas isolé,Pas isolé,ELEC,ELEC,IND,IND,Electrique,CH + ECS Hybride : PAC + Chaudière,OUI,OUI,IND / IND,198,25,D,51%
75 - Paris,Petit collectif - Avant 1948,Isolé,Isolé,Pas isolé,Pas isolé,INIT,Isolé,Isolé,Pas isolé,Pas isolé,ELEC,ELEC,IND,IND,Electrique,CH seul : PAC Air / Eau,OUI,NON,IND / IND,221,17,D,46%
75 - Paris,Petit collectif - Avant 1948,Isolé,Isolé,Pas isolé,Pas isolé,INIT,Isolé,Isolé,Pas isolé,Pas isolé,ELEC,ELEC,IND,IND,Electrique,CH seul Hybride : PAC + Chaudière,OUI,NON,IND / IND,226,26,D,45%
75 - Paris,Petit collectif - Avant 1948,Isolé,Isolé,Pas isolé,Pas isolé,INTER,Isolé,Isolé,Isolé,Pas isolé,ELEC,ELEC,IND,IND,Electrique,S0,,,IND / IND,389,34,F,5%
75 - Paris,Petit collectif - Avant 1948,Isolé,Isolé,Pas isolé,Pas isolé,INTER,Isolé,Isolé,Isolé,Pas isolé,ELEC,ELEC,IND,IND,Electrique,Chaudière gaz à condensation,OUI,OUI,IND / IND,219,57,E,46%
75 - Paris,Petit collectif - Avant 1948,Isolé,Isolé,Pas isolé,Pas isolé,INTER,Isolé,Isolé,Isolé,Pas isolé,ELEC,ELEC,IND,IND,Electrique,ECS seule : PAC Air / Eau,NON,OUI,IND / IND,352,33,F,14%
75 - Paris,Petit collectif - Avant 1948,Isolé,Isolé,Pas isolé,Pas isolé,INTER,Isolé,Isolé,Isolé,Pas isolé,ELEC,ELEC,IND,IND,Electrique,ECS seule Hybride : PAC + chaudière,NON,OUI,IND / IND,361,33,F,11%
75 - Paris,Petit collectif - Avant 1948,Isolé,Isolé,Pas isolé,Pas isolé,INTER,Isolé,Isolé,Isolé,Pas isolé,ELEC,ELEC,IND,IND,Electrique,CH + ECS : PAC Air / Eau,OUI,OUI,IND / IND,177,16,C,56%
75 - Paris,Petit collectif - Avant 1948,Isolé,Isolé,Pas isolé,Pas isolé,INTER,Isolé,Isolé,Isolé,Pas isolé,ELEC,ELEC,IND,IND,Electrique,CH + ECS Hybride : PAC + Chaudière,OUI,OUI,IND / IND,188,24,D,54%
75 - Paris,Petit collectif - Avant 1948,Isolé,Isolé,Pas isolé,Pas isolé,INTER,Isolé,Isolé,Isolé,Pas isolé,ELEC,ELEC,IND,IND,Electrique,CH seul : PAC Air / Eau,OUI,NON,IND / IND,212,17,D,48%
75 - Paris,Petit collectif - Avant 1948,Isolé,Isolé,Pas isolé,Pas isolé,INTER,Isolé,Isolé,Isolé,Pas isolé,ELEC,ELEC,IND,IND,Electrique,CH seul Hybride : PAC + Chaudière,OUI,NON,IND / IND,216,25,D,47%
75 - Paris,Petit collectif - Avant 1948,Isolé,Isolé,Pas isolé,Pas isolé,GLOB,Isolé,Isolé,Isolé,Isolé,ELEC,ELEC,IND,IND,Electrique,S0,,,IND / IND,281,23,E,31%
75 - Paris,Petit collectif - Avant 1948,Isolé,Isolé,Pas isolé,Pas isolé,GLOB,Isolé,Isolé,Isolé,Isolé,ELEC,ELEC,IND,IND,Electrique,Chaudière gaz à condensation,OUI,OUI,IND / IND,162,39,D,60%
75 - Paris,Petit collectif - Avant 1948,Isolé,Isolé,Pas isolé,Pas isolé,GLOB,Isolé,Isolé,Isolé,Isolé,ELEC,ELEC,IND,IND,Electrique,ECS seule : PAC Air / Eau,NON,OUI,IND / IND,244,22,D,40%
75 - Paris,Petit collectif - Avant 1948,Isolé,Isolé,Pas isolé,Pas isolé,GLOB,Isolé,Isolé,Isolé,Isolé,ELEC,ELEC,IND,IND,Electrique,ECS seule Hybride : PAC + chaudière,NON,OUI,IND / IND,253,22,E,38%
75 - Paris,Petit collectif - Avant 1948,Isolé,Isolé,Pas isolé,Pas isolé,GLOB,Isolé,Isolé,Isolé,Isolé,ELEC,ELEC,IND,IND,Electrique,CH + ECS : PAC Air / Eau,OUI,OUI,IND / IND,129,11,C,68%
75 - Paris,Petit collectif - Avant 1948,Isolé,Isolé,Pas isolé,Pas isolé,GLOB,Isolé,Isolé,Isolé,Isolé,ELEC,ELEC,IND,IND,Electrique,CH + ECS Hybride : PAC + Chaudière,OUI,OUI,IND / IND,138,16,C,66%
75 - Paris,Petit collectif - Avant 1948,Isolé,Isolé,Pas isolé,Pas isolé,GLOB,Isolé,Isolé,Isolé,Isolé,ELEC,ELEC,IND,IND,Electrique,CH seul : PAC Air / Eau,OUI,NON,IND / IND,163,12,C,60%
75 - Paris,Petit collectif - Avant 1948,Isolé,Isolé,Pas isolé,Pas isolé,GLOB,Isolé,Isolé,Isolé,Isolé,ELEC,ELEC,IND,IND,Electrique,CH seul Hybride : PAC + Chaudière,OUI,NON,IND / IND,166,17,C,59%
75 - Paris,Petit collectif - Avant 1948,Isolé,Isolé,Pas isolé,Pas isolé,INIT,Isolé,Isolé,Pas isolé,Pas isolé,ELEC,ELEC,IND,COL,Electrique,S0,,,IND / COL,407,36,F,0%
75 - Paris,Petit collectif - Avant 1948,Isolé,Isolé,Pas isolé,Pas isolé,INIT,Isolé,Isolé,Pas isolé,Pas isolé,ELEC,ELEC,IND,COL,Electrique,Chaudière gaz à condensation,OUI,OUI,IND / COL,228,60,E,44%
75 - Paris,Petit collectif - Avant 1948,Isolé,Isolé,Pas isolé,Pas isolé,INIT,Isolé,Isolé,Pas isolé,Pas isolé,ELEC,ELEC,IND,COL,Electrique,ECS seule : PAC Air / Eau,NON,OUI,IND / COL,373,35,F,8%
75 - Paris,Petit collectif - Avant 1948,Isolé,Isolé,Pas isolé,Pas isolé,INIT,Isolé,Isolé,Pas isolé,Pas isolé,ELEC,ELEC,IND,COL,Electrique,ECS seule Hybride : PAC + chaudière,NON,OUI,IND / COL,379,35,F,7%
75 - Paris,Petit collectif - Avant 1948,Isolé,Isolé,Pas isolé,Pas isolé,INIT,Isolé,Isolé,Pas isolé,Pas isolé,ELEC,ELEC,IND,COL,Electrique,CH + ECS : PAC Air / Eau,OUI,OUI,IND / COL,186,16,D,54%
75 - Paris,Petit collectif - Avant 1948,Isolé,Isolé,Pas isolé,Pas isolé,INIT,Isolé,Isolé,Pas isolé,Pas isolé,ELEC,ELEC,IND,COL,Electrique,CH + ECS Hybride : PAC + Chaudière,OUI,OUI,IND / COL,200,25,D,51%
75 - Paris,Petit collectif - Avant 1948,Isolé,Isolé,Pas isolé,Pas isolé,INIT,Isolé,Isolé,Pas isolé,Pas isolé,ELEC,ELEC,IND,COL,Electrique,CH seul : PAC Air / Eau,OUI,NON,IND / COL,221,17,D,46%
75 - Paris,Petit collectif - Avant 1948,Isolé,Isolé,Pas isolé,Pas isolé,INIT,Isolé,Isolé,Pas isolé,Pas isolé,ELEC,ELEC,IND,COL,Electrique,CH seul Hybride : PAC + Chaudière,OUI,NON,IND / COL,226,26,D,45%
75 - Paris,Petit collectif - Avant 1948,Isolé,Isolé,Pas isolé,Pas isolé,INTER,Isolé,Isolé,Isolé,Pas isolé,ELEC,ELEC,IND,COL,Electrique,S0,,,IND / COL,389,34,F,5%
75 - Paris,Petit collectif - Avant 1948,Isolé,Isolé,Pas isolé,Pas isolé,INTER,Isolé,Isolé,Isolé,Pas isolé,ELEC,ELEC,IND,COL,Electrique,Chaudière gaz à condensation,OUI,OUI,IND / COL,219,57,E,46%
75 - Paris,Petit collectif - Avant 1948,Isolé,Isolé,Pas isolé,Pas isolé,INTER,Isolé,Isolé,Isolé,Pas isolé,ELEC,ELEC,IND,COL,Electrique,ECS seule : PAC Air / Eau,NON,OUI,IND / COL,354,33,F,13%
75 - Paris,Petit collectif - Avant 1948,Isolé,Isolé,Pas isolé,Pas isolé,INTER,Isolé,Isolé,Isolé,Pas isolé,ELEC,ELEC,IND,COL,Electrique,ECS seule Hybride : PAC + chaudière,NON,OUI,IND / COL,361,33,F,11%
75 - Paris,Petit collectif - Avant 1948,Isolé,Isolé,Pas isolé,Pas isolé,INTER,Isolé,Isolé,Isolé,Pas isolé,ELEC,ELEC,IND,COL,Electrique,CH + ECS : PAC Air / Eau,OUI,OUI,IND / COL,177,16,C,56%
75 - Paris,Petit collectif - Avant 1948,Isolé,Isolé,Pas isolé,Pas isolé,INTER,Isolé,Isolé,Isolé,Pas isolé,ELEC,ELEC,IND,COL,Electrique,CH + ECS Hybride : PAC + Chaudière,OUI,OUI,IND / COL,191,24,D,53%
75 - Paris,Petit collectif - Avant 1948,Isolé,Isolé,Pas isolé,Pas isolé,INTER,Isolé,Isolé,Isolé,Pas isolé,ELEC,ELEC,IND,COL,Electrique,CH seul : PAC Air / Eau,OUI,NON,IND / COL,212,17,D,48%
75 - Paris,Petit collectif - Avant 1948,Isolé,Isolé,Pas isolé,Pas isolé,INTER,Isolé,Isolé,Isolé,Pas isolé,ELEC,ELEC,IND,COL,Electrique,CH seul Hybride : PAC + Chaudière,OUI,NON,IND / COL,216,25,D,47%
75 - Paris,Petit collectif - Avant 1948,Isolé,Isolé,Pas isolé,Pas isolé,GLOB,Isolé,Isolé,Isolé,Isolé,ELEC,ELEC,IND,COL,Electrique,S0,,,IND / COL,281,23,E,31%
75 - Paris,Petit collectif - Avant 1948,Isolé,Isolé,Pas isolé,Pas isolé,GLOB,Isolé,Isolé,Isolé,Isolé,ELEC,ELEC,IND,COL,Electrique,Chaudière gaz à condensation,OUI,OUI,IND / COL,162,39,D,60%
75 - Paris,Petit collectif - Avant 1948,Isolé,Isolé,Pas isolé,Pas isolé,GLOB,Isolé,Isolé,Isolé,Isolé,ELEC,ELEC,IND,COL,Electrique,ECS seule : PAC Air / Eau,NON,OUI,IND / COL,246,22,D,40%
75 - Paris,Petit collectif - Avant 1948,Isolé,Isolé,Pas isolé,Pas isolé,GLOB,Isolé,Isolé,Isolé,Isolé,ELEC,ELEC,IND,COL,Electrique,ECS seule Hybride : PAC + chaudière,NON,OUI,IND / COL,253,22,E,38%
